review_id	review	created_at	sentiment_score	sentiment_label	relevansi	category	sub_category	reason	is_positive
Ci9DQUlRQUNvZENodHljRjlvT25GblVGcElZbHBDTFZjelRFNUxWVzlvTkhCWlZGRRAB	So far VF3 & VF6 jadi salah satu wish list favorit, model sama fiturnya bikin nyaman berkendara...very nice! …	2026-08-19 15:36:51	5	Sangat Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Menyukai model dan fitur VF3 serta VF6 yang nyaman berkendara.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2twWGRFMU1OWGxTTFdScE56Tm1abk5zVm5KbU9FRRAB	Charging Vgreen buka 24jam diradio dalam tempatnya nyaman dan bersih	2026-08-19 15:38:09	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Ulasan sangat positif mengenai tempat pengisian daya Vgreen di Radio Dalam yang nyaman, bersih, dan beroperasi 24 jam.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25wbk9UZFJlVmRWYTFZd2MzRnJaVTFwY21oUFRFRRAB	"SAYA TINGGAL DI PONDOK INDAH , DAN
SAYA MENAYAKAN PERIHAL UPDATE SOFTWARE, DAN PIHAK DEALER RADIO DALAM MEMINTA SAYA DATANG KE DEPOK DAN ITU SANGAT JAUH SEKALI DAN TIDAK EFISIEN , SAYA SANGAT …"	2026-08-19 15:38:09	1	Sangat Negatif	True	Purna Jual & Fasilitas	Servis & Sparepart	Keluhan dari pelanggan terkait ketidakpraktisan purna jual, di mana pelanggan diminta ke dealer Depok yang jauh hanya untuk pembaruan perangkat lunak.	Negative
ChdDSUhNMG9nS0VJQ0FnTUNnaExQVXBnRRAB	Saya salah satu customer yang ambil unit Vinfast VF5 di dealer Radio Dalam ini, sangat rekomendasi sekali jika Anda calon customer akan  ambil unit Vinfast disini, saya sangat puas dari awal Januari sampai handover sangat dibantu sekali dg …	2026-08-19 15:38:09	5	Sangat Positif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Pelanggan merasa sangat puas dengan seluruh proses pembelian dan serah terima unit VF5 di dealer Radio Dalam.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xsWmMyVmxjVVp1TmpoS1QwMUJZMnBPVmxKQk1VRRAB	"Mau ngecas sudah terpasang minta dicabut oleh security
Dan kalau mau ngecas suruh bayar parkir 5000"	2026-08-19 15:38:09	1	Sangat Negatif	True	Purna Jual & Fasilitas	Klaim Garansi & Stasiun Cas (Charging)	Pengalaman negatif saat hendak mengisi daya, diminta melepas oleh sekuriti dan dikenakan biaya parkir.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2pka2FHOUVhemxLY25oblJFWmFTMlV4TldKNFMxRRAB	Sudah beli gratis chager tapi gak bisa di gunakan, ini mau sampai kapan sudah seminggu gak bisa, alasan lg mainten ini merugikan costumer bgt	2026-08-19 15:38:09	1	Sangat Negatif	True	Purna Jual & Fasilitas	Klaim Garansi & Stasiun Cas (Charging)	Kekecewaan mendalam karena pengisi daya gratis tidak dapat digunakan selama seminggu dengan alasan pemeliharaan.	Negative
Ci9DQUlRQUNvZENodHljRjlvT25KTmFreEhiVUpCWW1aVlVHRlNaalJZYmw5cFZFRRAB	Sudah naksir model vf3 dari beberapa lalu, kebetulan ke dealer dekat rumah ,dilayani mbak veti..penjelasannya detail,dan apa adanya..akhir baru berani spk , lusa kemarin unit sudah sampai digarasi, makasih mbak vethi yg sudah sabar melayani …	2026-08-19 15:38:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pujian terhadap Mbak Veti yang memberikan penjelasan detail dan jujur hingga unit mobil berhasil dikirim dengan cepat.	Positive
ChdDSUhNMG9nS0VJQ0FnTUNncW9iT2h3RRAB	Saya ambil mobilnya karena bagus designnya dan ternyata kualitasnya tidak kalah dengan brand² yang lebih dulu ada serta harga yang sangat ekonomis. Dan ternyata dapat bonus dengan pelayanan salesnya, saya dilayani pak Dhana yang sangat …	2026-08-19 15:38:09	5	Sangat Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Pelanggan menyukai desain, kualitas, harga ekonomis, serta layanan profesional dari Pak Dhana.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xWYVYwSlBaakZWWVhOTU9VRTFXREJpZFV4NmRtYxAB	Pelayanan terjelek sekelas showroom mobil	2026-08-19 15:38:09	1	Sangat Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ulasan negatif yang menilai pelayanan di showroom ini merupakan yang terburuk.	Negative
ChZDSUhNMG9nS0VJQ0FnSUN2NWJYdGR3EAE	Mobil Listrik paling terjangkau, Value for Money banget	2026-08-19 15:38:09	5	Sangat Positif	True	Harga & Bisnis Perusahaan	Harga Mobil & Promo	Ulasan positif yang menilai produk mobil listrik sangat terjangkau dan memiliki value for money yang baik.	Positive
ChdDSUhNMG9nS0VJQ0FnSURmcWN5bDVRRRAB	Sudah membeli dan dilayani dengan sangat baik oleh Mas Dhana, kualitas mobil sangat bagus, dan pelayanan mas Dhana sangat profesional...terimakasih, semoga awet dan sukses	2026-08-19 15:38:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Apresiasi terhadap kualitas mobil yang baik serta pelayanan profesional dari Mas Dhana.	Positive
ChdDSUhNMG9nS0VJQ0FnSURmcWJQQzhnRRAB	Tidak menyangka mobil vietnam sebagus dan sebaik ini, waktu itu beli dan dijelaskan dengan sangat baik oleh mas Dhana, terimakasih	2026-08-19 15:38:09	5	Sangat Positif	True	Kualitas Produk & Performa	Kelayakan Produk (Pabrik)	Pelanggan sangat puas dengan kualitas mobil buatan Vietnam dan penjelasan sales Mas Dhana.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2psTWVXczBRbFZqYlVadlIzbEVNRlpUUm5Wbk5sRRAB	"Terima Mba Vethi mobil sudah saya terima 19/6/25.
Sukses selalu Vinfast Radal."	2026-08-19 15:38:09	4	Positif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Ucapan terima kasih kepada Mbak Vethi dan VinFast Radio Dalam atas penerimaan unit mobil.	Positive
ChdDSUhNMG9nS0VPcXp6YWZ5M2FmYTRnRRAB	Pelayanan responsif, ramah dan pengiriman unit lebih cepat dari estimasi.... mantappp	2026-08-19 15:38:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pujian atas pelayanan yang ramah, responsif, serta proses pengiriman yang lebih cepat dari estimasi.	Positive
ChZDSUhNMG9nS0VJQ0FnSURmcVlHR0h3EAE	Terimakasih pelayanan dan mobil sangat baik, terutama untuk Pak Dhana, tidak menyesal pakai mobil vinfast dan dilayani oleh Pak Dhana	2026-08-19 15:38:09	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Puasa dengan kualitas mobil dan pelayanan Pak Dhana sehingga tidak menyesal membeli unit VinFast.	Positive
ChdDSUhNMG9nS0VJQ0FnTUR3NHA2Mjh3RRAB	Charging station nya cuma 1 dan belum berfungsi	2026-08-19 15:38:09	1	Sangat Negatif	True	Purna Jual & Fasilitas	Klaim Garansi & Stasiun Cas (Charging)	Keluhan tentang keterbatasan fasilitas charging station yang hanya satu dan belum bisa digunakan.	Negative
ChZDSUhNMG9nS0VJQ0FnSURmcWZHX01REAE	Layanan mas dhana okee, semoga vinfast radal dan mas dhana banyak jualannya	2026-08-19 15:38:09	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ulasan positif mengenai layanan Mas Dhana beserta harapan kesuksesan penjualan untuk dealer.	Positive
ChZDSUhNMG9nS0VJQ0FnTURBdWJDd0Z3EAE	Dealernya bagus, bersih, sales nya juga ramah	2026-08-19 15:38:09	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Pujian pada kondisi dealer yang bagus dan bersih serta staf sales yang ramah.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21ZNU5HTmhhMWhMZDNsU2FFRllWalE1YUhSM1lWRRAB	Pelayanan buruk	2026-08-19 15:38:09	1	Sangat Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Keluhan singkat yang menilai pelayanan sangat buruk.	Negative
ChZDSUhNMG9nS0VJQ0FnSUNfdW9EM0VnEAE	Saya yakin vinfast bisa bersaing dengan brand lain nya.gass PoooooL	2026-08-19 15:38:09	4	Positif	True	Harga & Bisnis Perusahaan	Perizinan & Keberadaan Pabrik/Perusahaan	Dukungan dan optimisme terhadap kemampuan merek VinFast untuk bersaing di pasar.	Positive
ChdDSUhNMG9nS0VOeTdvLWVKaGN2S3dBRRAB	hati hati aja, dipikir2 lagi	2026-08-19 15:38:09	2	Negatif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Peringatan bernada negatif yang menyarankan calon konsumen untuk berhati-hati dan mempertimbangkan kembali sebelum membeli.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2xCdlZEbHBOR0U0Y2xwMGNrRnFXRVJ3VjNkcU5IYxAB	sales nya ramah dan pelayanan luar biasa	2026-08-19 15:39:24	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ulasan memuji keramahan sales dan pelayanan yang luar biasa.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2kxTVMwcGlPV280YVVwNlJXdEdRa2N6TUdSVmJXYxAB	Pelayanan bagus! Mobilnya sangat bagus.	2026-08-19 15:39:24	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Memuji pelayanan dan kualitas mobil yang sangat bagus.	Positive
ChdDSUhNMG9nS0VJQ0FnSURmbTdybXh3RRAB	pelayanan yang baik	2026-08-19 15:39:24	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Menyebutkan pelayanan yang baik.	Positive
ChZDSUhNMG9nS0VJQ0FnSURmbTZyNU9BEAE	pelayanan yang baik	2026-08-19 15:39:24	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Menyebutkan pelayanan yang baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25sZlJqSlJSblZ0ZWw4NE9HUnhURnBwYkRKYVZrRRAB	Warna” mobilnya lucuu, terus sales nya juga pada ramah. Pokonya pelayanan besttt	2026-08-19 15:39:24	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Menyukai warna mobil, keramahan sales, dan pelayanan terbaik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25oS1ZuWnNjVFpsZFZGR1NEa3plbkpqV1UxVlNtYxAB	Pelananya sangat baik.	2026-08-19 15:39:24	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Memuji pelayanan yang sangat baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2s5RFIwbDNjVE13WlVSd1pVWXRlSE5wUW1vd1ltYxAB	Pokoknya pelayanan terbaikk	2026-08-19 15:39:24	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Menyebutkan pelayanan terbaik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xKSmNVMW1jR1J0ZURsemNqYzRXVmsyZUZFNFpVRRAB	Showroom bersih & sales-nya ramah-ramah..	2026-08-19 15:39:24	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Showroom bersih dan sales ramah.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2s1eVVHeFpkakJoZFhKdFoyRlBjbWxKTTJwalFsRRAB	Sales nya gk jelas .hilang tiba2 ..anehh!!!	2026-08-19 15:39:24	1	Sangat Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Mengeluhkan sales yang tidak jelas dan hilang tiba-tiba.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2pWcFpqQlBiblphYldwZkxXMTZlVE5PTmpSTlpIYxAB	Tamu datang ...tidak ada staff yang keluar. Staff hanya duduk2 ketawa2 di dalam ruangan yang pintu nya terbuka. Dan kita SDH say hallo. Tapi Tidak ada yg keluar. Staf2 yang payah	2026-08-19 15:39:24	1	Sangat Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Mengeluhkan staf yang tidak mau melayani dan hanya duduk-duduk.	Negative
Ci9DQUlRQUNvZENodHljRjlvT21neVpHeENSSFpvWkd3MVJTMXNZa1JxTTA1Q2QxRRAB	Showroom nya besar, bersih, sales-nya ramah, mobil display nya banyak, harga mobil nya murah dan terjangkau, top besstt	2026-08-19 15:39:24	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Memuji showroom yang besar dan bersih, sales ramah, serta harga terjangkau.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tkSk1IcG9aM1pzVjNVMVNrcEVPRTVpZDBsZlpHYxAB	Tempat nya Bagus, Salesnya sangat aktif komunikasi nya 👍 …	2026-08-19 15:39:24	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Memuji tempat yang bagus dan sales yang sangat aktif berkomunikasi.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tGQ1RIVTNORWQ1VUUxTk1qSjFhMHhyUVZJM1dFRRAB	Staff nya kurang peduli, tidak melayani konsumen yg datang utk tanya2	2026-08-19 15:39:24	1	Sangat Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Staf tidak peduli dan tidak melayani konsumen yang datang.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2tNNWNXUkJUMGxuUTNKV00yRlliRFphWkZNd1RuYxAB	menjanjikan buyback bisa jangka waktu tahunan, tapi baru 6 bulan saja sudah belibet. sampai harus menyuruh grid oto mengedit artikelnya. tadinya tertarik lihat harga dan model, tetapi lihat kasus dengan pak dewo kayaknya gak deg.. dari …	2026-08-19 15:39:24	1	Sangat Negatif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Kecewa dengan jaminan buyback yang berbelit-belit dan penanganan kasus pelanggan.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2kxbVgwUkpSVEEzWlVOVFRtbEpaVTlCUjBSRFZFRRAB	Sudah Cukup untuk beli mobil listrik VINFAST vf 3 di Bengkel ini. Masak Pengecekan harus bayar 250.000 per jam. NOT MAKE SENSE BRO !	2026-08-19 15:39:24	1	Sangat Negatif	True	Purna Jual & Fasilitas	Servis & Sparepart	Kecewa dengan biaya pengecekan di bengkel yang dinilai tidak masuk akal.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2tOaldFUkJabXRwZVRKNU4wVlZiMmhXYldaeFFsRRAB	Mustahil kita manusia yang diciptakan Tuhan bisa sempurna. Semoga kesalahan & kekurangan di masa lalu jadi pembelajaran utk pihak terkait bisa lebih baik di masa depan 🙏 …	2026-08-19 15:39:24	3	Netral	True	Harga & Bisnis Perusahaan	Perizinan & Keberadaan Pabrik/Perusahaan	Memberikan masukan dan harapan perbaikan tanpa emosi berlebihan.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21Gc1RXaHdlV3MyWlMxc1JuaG9PVGcyTTB4RU1IYxAB	Semoga banyak membantu banyak orang	2026-08-19 15:39:24	4	Positif	True	Harga & Bisnis Perusahaan	Perizinan & Keberadaan Pabrik/Perusahaan	Menyampaikan harapan positif agar perusahaan bermanfaat bagi banyak orang.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21sb2QwMWxTRFZMVVhwc2FHOWZVR1JQYlZwSWMzYxAB	bantu selesaikan masalah vf3 pak Dewo!	2026-08-19 15:39:24	2	Negatif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Meminta bantuan penyelesaian masalah pelanggan terkait produk VF3.	Negative
Ci9DQUlRQUNvZENodHljRjlvT21kMFFtcFZTR0V5UlhoNk5YSklSM3BMTXpWTFVtYxAB	Sales dan after salesnya 👍👍👍 …	2026-08-19 15:39:24	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Memuji tim sales dan layanan purna jual.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2pWSmFURlhVWE5qWW5KT0xVWlZSbWt6YUhoSlFXYxAB	Tertarik sama motornya, saya bisa menghubungi siapa ya untuk info lebih detail?	2026-08-19 15:39:24	3	Netral	True	Pelayanan & Sales	Pengetahuan Produk (Sales)	Tertarik dengan produk motor dan menanyakan kontak untuk informasi lebih detail.	Positive
Ci9DQUlRQUNvZENodHljRjlvT214S2RGOVlXRkY1TURONlQwNVdSVUo1WVRneU1tYxAB	Pelayanannya sangat baik.	2026-08-19 15:43:29	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ulasan memuji pelayanan yang diberikan sangat baik.	Positive
ChdDSUhNMG9nS0VJQ0FnTURBdzRQcHdnRRAB	Hebat, Mobil Listrik Baru dengan Berbagai Model	2026-08-19 15:43:29	5	Sangat Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Ulasan sangat positif mengenai model-model baru mobil listrik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2s5SWVWbFRiMVZxWmtSNGVVTjRNV3N4UkhKTFJuYxAB	Pelayanan yang baik	2026-08-19 15:43:29	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ulasan positif mengenai pelayanan dealer.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25GRVdEUkVhVWROWVZsb05FdHVWWFZMZDNCU1lrRRAB	Spesial.....	2026-08-19 15:43:29	3	Netral	False	Non-Konteks & Spam	Komentar Acak / Spam	Komentar acak tanpa konteks yang jelas.	Irrelevant
Ci9DQUlRQUNvZENodHljRjlvT2pWRWRsWXdXWGxPTjFkbVltVlVSRjh5VW5kVVJYYxAB	Kenapa pada judes ya karyawanya? Saya juga pengguna vinfast dan saya cuma mau charge mobil karena waktu di awal pembelian pun dijanjikan bisa gratis kalau di dealer. Tapi kenapa pas kami kesana pelayanga tidak ramah sama sekali. Untung ada security yang bantu mengaragkan dan cukup ramah	2026-08-19 15:43:29	1	Sangat Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengguna mengeluhkan karyawan yang judes dan pelayanan tidak ramah saat ingin cas mobil.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2t4TldUaElUR0pXWjNWVlpHaGFkVTVNVVd4NE9HYxAB	Coba dicek area tunggu servis di bengkel resmi merk lain, selain lebih baik tempat menunggunya juga tersedia minuman (kopi/teh/air mineral) dan cemilan. Diperbaiki dong.	2026-08-19 15:43:29	2	Negatif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Saran dan kritik terhadap area tunggu servis yang kurang nyaman dan minim fasilitas.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2xWV1ZqRnllVTlKT1ZWdE9XRnRkWFZtWHkxNlduYxAB	Lokasi strategis mudah ditemukan. Pelayanan ramah oleh sales. Bisa test drive semua tipe mobil. Hanya tempat parkir mobil tamu sangat minim berdampingan dengan mobil-mobil test drive	2026-08-19 15:43:29	4	Positif	True	Pelayanan & Sales	Layanan Test Drive	Ulasan positif mengenai lokasi, sales, dan test drive, meski ada masukan tentang parkir.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tOTmNVbHJORWRvUmxoeVlXOHpjVmRzUTFkSlQxRRAB	Sudah beli gratis chger tetapi gak bisa di gunakan sudah seminggu alasan nya lg maintenence, ini mau sampai kapan ? tolong di segerakan	2026-08-19 15:43:29	1	Sangat Negatif	True	Purna Jual & Fasilitas	Klaim Garansi & Stasiun Cas (Charging)	Kekecewaan karena stasiun pengisian daya tidak bisa digunakan selama seminggu.	Negative
Ci9DQUlRQUNvZENodHljRjlvT21GdmMzVkxlVkYzUkZSTVVEaGhVRW90YUZVM1dYYxAB	Ada SpKLu nya tidak disini?	2026-08-19 15:43:29	3	Netral	True	Purna Jual & Fasilitas	Klaim Garansi & Stasiun Cas (Charging)	Pertanyaan netral mengenai ketersediaan SPKLU.	Irrelevant
Ci9DQUlRQUNvZENodHljRjlvT2sxaVVVVlZjRWx0YW14S1NrUlZabFpEVkRWNFFrRRAB	Menarik	2026-08-19 15:43:29	4	Positif	True	Non-Konteks & Spam	Komentar Acak / Spam	Komentar singkat menunjukkan ketertarikan.	Positive
ChdDSUhNMG9nS0VJQ0FnSUNuZ3Q2ZWdBRRAB	Pelayanannya ok	2026-08-19 15:43:29	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Ulasan positif bahwa pelayanan dinilai baik/ok.	Positive
ChZDSUhNMG9nS0VJQ0FnSUNiN1lERk1REAE	Dtunggu kehadiran nya d Surabaya	2026-08-19 15:43:29	4	Positif	True	Harga & Bisnis Perusahaan	Perizinan & Keberadaan Pabrik/Perusahaan	Antusiasme calon konsumen menantikan kehadiran dealer di Surabaya.	Positive
ChZDSUhNMG9nS0VJQ0FnSUNicS1hX1R3EAE	Ditunggu diskonnya	2026-08-19 15:43:29	3	Netral	True	Harga & Bisnis Perusahaan	Harga Mobil & Promo	Ungkapan menantikan promo atau diskon harga.	Irrelevant
ChdDSUhNMG9nS0VJQ0FnSUNEc0lfRzRnRRAB	Vinfast Margonda Depok👍👍👍 …	2026-08-19 15:43:29	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Apresiasi sangat positif terhadap dealer Vinfast Margonda Depok.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tkd1QxQlNaV2xoVUUwdFRXUXpURFZRZWxCZlMwRRAB	ini gimana proses SPK saya, tidak ada informasi DP sudah setorkan dari 10 Juni 2026 sampai saat ini	2026-08-19 15:43:29	1	Sangat Negatif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Keluhan mengenai kejelasan proses SPK dan uang DP yang telah disetorkan.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2xkRlRXc3pkWFF3VGs5cWQyMVJlRlpHWTFjemFFRRAB	Aneh liat jawaban komentar yg gak beli disini gak boleh charger.	2026-08-19 15:43:29	2	Negatif	True	Purna Jual & Fasilitas	Klaim Garansi & Stasiun Cas (Charging)	Kritik terhadap aturan penggunaan fasilitas pengisian daya di dealer.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2kxWFNrSnBNRU5DVWkxQ1ozRk5WRVpLUTNRMlVrRRAB	Pelayanan pelanggan yang sangat buruk, bahkan dalam situasi darurat di mana daya mobil saya sangat rendah dan tidak ada pilihan lain, mereka tetap menolak untuk mengisi daya dengan alasan saya tidak dapat menghubungi perwakilan penjualan …	2026-08-19 15:43:29	1	Sangat Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pengalaman sangat buruk ditolak mengisi daya mobil dalam situasi darurat.	Negative
Ci9DQUlRQUNvZENodHljRjlvT2pScWJFVnVWWGxZWnpKaVUyOUVTM0UxTUd3eWNtYxAB	Hoax pengisian daya gratis.	2026-08-19 15:43:29	1	Sangat Negatif	True	Purna Jual & Fasilitas	Klaim Garansi & Stasiun Cas (Charging)	Tuduhan bahwa janji pengisian daya gratis adalah hoaks.	Negative
Ci9DQUlRQUNvZENodHljRjlvT25KcGVVRkRVSFZLYUVSU2N6VlBlVGxzTFhsaWVtYxAB	Ga merekomendasikan	2026-08-19 15:43:29	1	Sangat Negatif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pernyataan tegas tidak merekomendasikan layanan/dealer.	Negative
ChdDSUhNMG9nS0VJQ0FnSURUNTZlMXF3RRAB	EV yang bagus	2026-08-19 15:43:29	5	Sangat Positif	True	Kualitas Produk & Performa	Desain & Fitur Mobil	Pujian langsung terhadap kualitas mobil listrik.	Positive
ChdDSUhNMG9nS0VJQ0FnTUNnaFBINDlBRRAB	Tempat yang bagus untuk mencari mobil listrik.	2026-08-19 15:44:15	4	Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Ulasan positif mengenai tempat yang bagus untuk mencari mobil listrik.	Positive
ChZDSUhNMG9nS0VJQ0FnSUNEdDhMb09REAE	Vinfast	2026-08-19 15:44:15	0	Tidak Relevan	False	Non-Konteks & Spam	Komentar Acak / Spam	Hanya memuat teks nama merek tanpa konteks ulasan.	Irrelevant
ChdDSUhNMG9nS0VJQ0FnSUNIMi1lSzFRRRAB	Sangat bagus!	2026-08-19 15:44:15	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Ungkapan pujian secara umum yang sangat positif.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tzeE9UTmZWbGRWT0hCWFRVaFVhVXQwZVVSSFRVRRAB	Trimakasih semoga Kami dapat melayani dengan lbh baik Lagi	2026-08-19 15:44:15	3	Netral	True	Pelayanan & Sales	Keramahan & Respon Staf	Pernyataan ucapan terima kasih dan harapan pelayanan dari staf/dealer.	Positive
Ci9DQUlRQUNvZENodHljRjlvT21Nd1RWcEJXRnBUYVRSc01VZ3dPSGh3U0c1NmIyYxAB	layanan terbaik cepat dan jelas menjawab pertanyaan tentang mobil vinfast	2026-08-19 15:44:15	5	Sangat Positif	True	Pelayanan & Sales	Pengetahuan Produk (Sales)	Memuji kecepatan dan kejelasan sales dalam menjawab pertanyaan seputar mobil VinFast.	Positive
Ci9DQUlRQUNvZENodHljRjlvT204d1ZFNXJibFJaU0VaNU1tUTViWGQxVmxWc2JXYxAB	Dealer yang strategis lokasinya, utk testdrive VF3 perlu booking ?	2026-08-19 15:44:15	4	Positif	True	Pelayanan & Sales	Layanan Test Drive	Mengapresiasi lokasi strategis dan menanyakan informasi test drive.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2t0NmJVdzVjbmhvVGt0RWNVZEhXbnBRUzFwb1dXYxAB	mantap...tempatnya bagus	2026-08-19 15:44:15	4	Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Memuji tempat showroom yang mantap dan bagus.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2tKamJscGxaUzF1YzBWbGEwRmFRMFpRVXpGaWRtYxAB	Rekomendasi untuk yg lagi cari mobil listrik	2026-08-19 15:44:15	4	Positif	True	Pelayanan & Sales	Proses Pembelian & Dokumen	Memberikan rekomendasi positif untuk calon pembeli mobil listrik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2pBd2ExazJaVU5xTVhNemVtbzFWRUZZYVV0QmRFRRAB	top terbaik satset🔥🔥🔥 …	2026-08-19 15:44:15	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Pujian sangat positif terhadap kecepatan dan efisiensi pelayanan.	Positive
Ci9DQUlRQUNvZENodHljRjlvT210V00zTmhVVGhEWTE5eFJUZFBYM1JXZUhKa09VRRAB	Dealernya Nyaman dan bersih	2026-08-19 15:44:15	5	Sangat Positif	True	Purna Jual & Fasilitas	Kebersihan & Kenyamanan Showroom	Memuji dealer yang nyaman dan bersih.	Positive
Ci9DQUlRQUNvZENodHljRjlvT25Cbk9VcHBRV2RUYnpkb1kzbEdOakJPWWs5RlIxRRAB	pelayananya baik	2026-08-19 15:44:15	4	Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Menyatakan bahwa pelayanan yang diberikan baik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xCMVkzbDJXRWxoV2xkUWRWazBRbnBWVEdVeGJrRRAB	dealer mobil vinfast terbaik	2026-08-19 15:44:15	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Menyebut dealer VinFast sebagai dealer terbaik.	Positive
Ci9DQUlRQUNvZENodHljRjlvT2xGcldHdDRhRk55ZGxobWRURjFVak4zV21ad1MyYxAB	tempat yang nyaman dan pelayanan yang ramah	2026-08-19 15:44:15	5	Sangat Positif	True	Pelayanan & Sales	Keramahan & Respon Staf	Memuji tempat yang nyaman serta pelayanan staf yang ramah.	Positive
